campaign_title,banner_group,date,shows,clicks_count,spend_rub,leads,utm_source,utm_medium,utm_campaign,device_type
EcoHome_Heating,Heat_A,2026-01-16,15846,495,10514.63,1,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Heat_B,2026-01-16,12142,285,14149.27,19,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_A,2026-01-16,6091,222,8966.37,4,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2026-01-16,10936,173,10428.7,8,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,SmartHome_A,2026-01-16,15641,511,16306.72,16,yandex,cpc,ecohome_heating,mobile
EcoHome_Solar,Heat_A,2026-01-16,14058,142,8431.97,7,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2026-01-16,13556,533,8334.55,4,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_A,2026-01-16,11683,111,5217.6,19,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2026-01-16,16684,356,18954.43,12,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,SmartHome_A,2026-01-16,11658,242,7063.89,25,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2026-01-16,5951,83,11351.73,12,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Heat_B,2026-01-16,9008,138,17308.13,3,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2026-01-16,9030,571,16956.62,5,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_B,2026-01-16,17535,367,19358.67,2,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2026-01-16,9064,400,18029.48,13,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2026-01-23,8695,418,5217.36,2,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Heat_B,2026-01-23,18397,509,7865.36,9,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_A,2026-01-23,11048,446,4060.28,31,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2026-01-23,14839,585,11222.77,5,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,SmartHome_A,2026-01-23,18237,477,5488.49,34,yandex,cpc,ecohome_heating,mobile
EcoHome_Solar,Heat_A,2026-01-23,13736,60,18244.84,11,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2026-01-23,6832,458,11615.08,2,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_A,2026-01-23,11299,225,4890.77,23,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2026-01-23,10543,183,14002.34,31,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,SmartHome_A,2026-01-23,5666,326,10631.7,12,yandex,cpc,ecohome_solar,mobile
EcoHome_SmartHome,Heat_A,2026-01-23,7082,263,6226.56,17,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Heat_B,2026-01-23,10229,598,7190.09,24,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_A,2026-01-23,17007,328,7976.57,28,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,Solar_B,2026-01-23,13733,164,16118.44,18,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,SmartHome_A,2026-01-23,12896,409,6075.3,22,yandex,cpc,ecohome_smarthome,desktop
EcoHome_Heating,Heat_A,2026-01-30,16278,308,9292.72,15,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2026-01-30,10247,572,13065.02,4,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_A,2026-01-30,14721,575,7513.9,7,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2026-01-30,9486,432,7598.5,13,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,SmartHome_A,2026-01-30,5567,181,8644.54,16,yandex,cpc,ecohome_heating,desktop
EcoHome_Solar,Heat_A,2026-01-30,17195,398,12214.09,9,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2026-01-30,9131,462,13775.14,12,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_A,2026-01-30,14470,515,13178.45,15,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2026-01-30,9597,490,14078.73,5,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,SmartHome_A,2026-01-30,9162,353,5415.79,32,yandex,cpc,ecohome_solar,mobile
EcoHome_SmartHome,Heat_A,2026-01-30,14632,208,8138.4,26,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2026-01-30,11391,150,6872.0,25,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2026-01-30,16659,327,6635.74,3,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2026-01-30,8364,343,15404.35,0,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,SmartHome_A,2026-01-30,9905,229,13634.7,16,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2026-02-06,10562,588,7998.02,26,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Heat_B,2026-02-06,13463,54,10859.6,26,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_A,2026-02-06,13784,164,7328.39,13,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_B,2026-02-06,9071,256,15130.84,32,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,SmartHome_A,2026-02-06,15074,334,6204.21,4,yandex,cpc,ecohome_heating,desktop
EcoHome_Solar,Heat_A,2026-02-06,13031,493,19616.22,1,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Heat_B,2026-02-06,11765,476,14784.02,28,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2026-02-06,13792,186,16187.88,25,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_B,2026-02-06,7218,524,16038.44,0,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,SmartHome_A,2026-02-06,14396,295,17700.56,10,yandex,cpc,ecohome_solar,mobile
EcoHome_SmartHome,Heat_A,2026-02-06,5615,306,8729.64,8,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2026-02-06,13890,74,10707.99,23,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2026-02-06,11907,109,12082.62,1,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2026-02-06,7612,155,13301.86,12,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2026-02-06,7567,331,13026.03,26,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2026-02-13,18036,98,6852.19,8,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2026-02-13,12878,120,18025.57,7,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_A,2026-02-13,13258,542,11394.25,6,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2026-02-13,7228,297,10048.5,26,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,SmartHome_A,2026-02-13,15096,565,11813.36,18,yandex,cpc,ecohome_heating,mobile
EcoHome_Solar,Heat_A,2026-02-13,8842,130,8994.05,21,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Heat_B,2026-02-13,6149,358,13546.09,11,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2026-02-13,5309,69,16063.0,6,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2026-02-13,18871,526,14262.29,1,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,SmartHome_A,2026-02-13,5605,407,17346.01,6,yandex,cpc,ecohome_solar,desktop
EcoHome_SmartHome,Heat_A,2026-02-13,16575,531,13327.98,12,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2026-02-13,9120,365,8566.48,27,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2026-02-13,6849,325,17258.67,17,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2026-02-13,8046,476,15218.26,10,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2026-02-13,7415,391,15609.09,5,yandex,cpc,ecohome_smarthome,mobile
EcoHome_Heating,Heat_A,2026-02-20,9798,328,19554.67,12,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Heat_B,2026-02-20,14771,209,15457.01,13,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Solar_A,2026-02-20,15616,217,8528.27,15,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2026-02-20,18431,302,8100.08,24,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,SmartHome_A,2026-02-20,16284,338,9467.39,25,yandex,cpc,ecohome_heating,desktop
EcoHome_Solar,Heat_A,2026-02-20,9643,181,11792.26,3,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Heat_B,2026-02-20,13712,79,18812.62,3,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_A,2026-02-20,9604,286,9762.27,21,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2026-02-20,6607,495,6699.23,15,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,SmartHome_A,2026-02-20,8791,312,18084.03,8,yandex,cpc,ecohome_solar,mobile
EcoHome_SmartHome,Heat_A,2026-02-20,16564,427,5795.86,23,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2026-02-20,14481,378,16869.13,34,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2026-02-20,8414,416,4090.1,6,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2026-02-20,15255,345,14202.62,19,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,SmartHome_A,2026-02-20,14454,350,6866.87,4,yandex,cpc,ecohome_smarthome,desktop
EcoHome_Heating,Heat_A,2026-02-27,13998,435,5185.74,20,yandex,cpc,ecohome_heating,mobile
EcoHome_Heating,Heat_B,2026-02-27,12140,61,12727.31,14,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_A,2026-02-27,19413,483,4630.55,2,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,Solar_B,2026-02-27,5811,126,6270.93,17,yandex,cpc,ecohome_heating,desktop
EcoHome_Heating,SmartHome_A,2026-02-27,6744,258,7499.85,19,yandex,cpc,ecohome_heating,mobile
EcoHome_Solar,Heat_A,2026-02-27,12196,353,8417.38,12,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Heat_B,2026-02-27,9654,408,17315.81,25,yandex,cpc,ecohome_solar,mobile
EcoHome_Solar,Solar_A,2026-02-27,6612,253,19662.87,1,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,Solar_B,2026-02-27,5824,107,18934.61,28,yandex,cpc,ecohome_solar,desktop
EcoHome_Solar,SmartHome_A,2026-02-27,13266,338,11053.68,8,yandex,cpc,ecohome_solar,mobile
EcoHome_SmartHome,Heat_A,2026-02-27,14982,353,13490.5,18,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Heat_B,2026-02-27,14695,504,9567.5,17,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_A,2026-02-27,6214,438,6330.06,21,yandex,cpc,ecohome_smarthome,mobile
EcoHome_SmartHome,Solar_B,2026-02-27,18131,580,5850.8,2,yandex,cpc,ecohome_smarthome,desktop
EcoHome_SmartHome,SmartHome_A,2026-02-27,10265,431,14324.44,28,yandex,cpc,ecohome_smarthome,desktop
